scaf_name,chr_type,MF,MF_adj
1_Tdi_b3v08_scaf039980,A,-0.0167209894175264,-0.1067210
1_Tdi_b3v08_scaf039981,A,0.278753254091645,0.1887533
1_Tdi_b3v08_scaf039982,A,0.441346189951646,0.3513462
1_Tdi_b3v08_scaf039983,A,-0.286407975175055,-0.3764080
1_Tdi_b3v08_scaf039984,A,0.00353330592878261,-0.08646669
1_Tdi_b3v08_scaf039985,A,0.0445521641645487,-0.04544784
1_Tdi_b3v08_scaf039986,A,-0.328333375338982,-0.4183334
1_Tdi_b3v08_scaf039987,A,-0.335126182470526,-0.4251262
1_Tdi_b3v08_scaf039988,A,0.308285969106543,0.2182860
1_Tdi_b3v08_scaf039989,A,-1.05738063305251,-1.147381
1_Tdi_b3v08_scaf039990,A,-0.512186901070549,-0.6021869
1_Tdi_b3v08_scaf039991,A,-0.033234647726417,-0.1232346
1_Tdi_b3v08_scaf039992,A,-0.254235359236803,-0.3442354
1_Tdi_b3v08_scaf039993,A,0.173122665770517,0.08312267
1_Tdi_b3v08_scaf039994,A,0.589117276157023,0.4991173
1_Tdi_b3v08_scaf039995,A,0.349962788079988,0.2599628
1_Tdi_b3v08_scaf039996,A,0.150022153831472,0.06002215
1_Tdi_b3v08_scaf039997,A,0.0598955701657308,-0.03010443
1_Tdi_b3v08_scaf039998,A,-0.0649604651107141,-0.1549605
1_Tdi_b3v08_scaf039999,A,-7.06515632390976,-7.155156
1_Tdi_b3v08_scaf040000,A,0.194852578301772,0.1048526
1_Tdi_b3v08_scaf040001,A,-0.424446147577136,-0.5144461
1_Tdi_b3v08_scaf040002,A,0.201310346590512,0.1113103
1_Tdi_b3v08_scaf040003,A,-7.75900022534392,-7.849000
1_Tdi_b3v08_scaf040004,A,0.226664501688118,0.1366645
1_Tdi_b3v08_scaf040005,A,0.0615640540887784,-0.02843595
1_Tdi_b3v08_scaf040006,A,0.706599352810247,0.6165994
1_Tdi_b3v08_scaf040007,A,0.209045453593154,0.1190455
1_Tdi_b3v08_scaf040008,A,-0.478850806174166,-0.5688508
1_Tdi_b3v08_scaf040009,A,-0.0847955208177948,-0.1747955
1_Tdi_b3v08_scaf040010,A,-0.0604425702501833,-0.1504426
1_Tdi_b3v08_scaf040011,A,-0.471597964898341,-0.5615980
1_Tdi_b3v08_scaf040012,A,0.427285377335623,0.3372854
1_Tdi_b3v08_scaf040013,A,-0.162758949451839,-0.2527589
1_Tdi_b3v08_scaf040014,A,-0.156874189226659,-0.2468742
1_Tdi_b3v08_scaf040015,A,0.409111237598198,0.3191112
1_Tdi_b3v08_scaf040016,A,0.453148517170834,0.3631485
1_Tdi_b3v08_scaf040017,A,0.0249442948471163,-0.06505571
1_Tdi_b3v08_scaf040018,A,0.104180136799116,0.01418014
1_Tdi_b3v08_scaf040019,A,0.129783029690343,0.03978303
1_Tdi_b3v08_scaf040020,A,-0.616189172460943,-0.7061892
1_Tdi_b3v08_scaf040021,A,-0.0912500547999356,-0.1812501
1_Tdi_b3v08_scaf040022,A,0.0646153483404762,-0.02538465
1_Tdi_b3v08_scaf040023,A,-0.0672042809319127,-0.1572043
1_Tdi_b3v08_scaf040024,A,0.0293900533344119,-0.06060995
1_Tdi_b3v08_scaf040025,A,0.0534378241141416,-0.03656218
1_Tdi_b3v08_scaf040026,A,0.366796672736477,0.2767967
1_Tdi_b3v08_scaf040027,A,0.173467033693945,0.08346703
1_Tdi_b3v08_scaf040028,A,-1.01338826938938,-1.103388
1_Tdi_b3v08_scaf040029,A,-0.099880531898388,-0.1898805
1_Tdi_b3v08_scaf040030,A,-0.141229517712059,-0.2312295
1_Tdi_b3v08_scaf040031,A,0.523207637600623,0.4332076
1_Tdi_b3v08_scaf040032,A,-0.0757098438716788,-0.1657098
1_Tdi_b3v08_scaf040033,A,0.187962617632951,0.09796262
1_Tdi_b3v08_scaf040034,A,-0.176818950983462,-0.2668190
1_Tdi_b3v08_scaf040035,A,0.14247237968892,0.05247238
1_Tdi_b3v08_scaf040036,A,-0.366794096119035,-0.4567941
1_Tdi_b3v08_scaf040037,A,-0.149228481086261,-0.2392285
1_Tdi_b3v08_scaf040038,A,-0.251487907165834,-0.3414879
1_Tdi_b3v08_scaf040039,A,-0.122932567580245,-0.2129326
1_Tdi_b3v08_scaf040040,A,0.112362746023578,0.02236275
1_Tdi_b3v08_scaf040041,A,0.591261946532698,0.5012619
1_Tdi_b3v08_scaf040042,A,0.348564035704522,0.2585640
1_Tdi_b3v08_scaf040043,A,-0.0981160056287941,-0.1881160
1_Tdi_b3v08_scaf040044,A,0.408964012054,0.3189640
1_Tdi_b3v08_scaf040045,A,-0.219859994239958,-0.3098600
1_Tdi_b3v08_scaf040046,A,0.231212684425898,0.1412127
1_Tdi_b3v08_scaf040047,A,0.462264788515123,0.3722648
1_Tdi_b3v08_scaf040048,A,0.409196057382693,0.3191961
1_Tdi_b3v08_scaf040049,A,-0.145603270042723,-0.2356033
1_Tdi_b3v08_scaf040051,A,-1.42072571182061,-1.510726
1_Tdi_b3v08_scaf040052,A,0.318832999626549,0.2288330
1_Tdi_b3v08_scaf040053,A,-0.167412916972493,-0.2574129
1_Tdi_b3v08_scaf040054,A,-0.0204910937880005,-0.1104911
1_Tdi_b3v08_scaf040055,A,0.0152521242696959,-0.07474788
1_Tdi_b3v08_scaf040056,A,-0.0968099711805109,-0.1868100
1_Tdi_b3v08_scaf040057,A,0.091591927647084,0.001591928
1_Tdi_b3v08_scaf040058,A,0.19442272110385,0.1044227
1_Tdi_b3v08_scaf040059,A,0.39964112994583,0.3096411
1_Tdi_b3v08_scaf040060,A,0.0581465718535673,-0.03185343
1_Tdi_b3v08_scaf040061,A,0.214373162738741,0.1243732
1_Tdi_b3v08_scaf040062,A,-0.140796783735056,-0.2307968
1_Tdi_b3v08_scaf040063,A,0.0224169989145793,-0.06758300
1_Tdi_b3v08_scaf040064,A,0.0379431521699289,-0.05205685
1_Tdi_b3v08_scaf040065,A,0.22867525235947,0.1386753
1_Tdi_b3v08_scaf040066,A,-0.524678615783008,-0.6146786
1_Tdi_b3v08_scaf040067,A,-0.53709666250133,-0.6270967
1_Tdi_b3v08_scaf040068,A,0.212172037716893,0.1221720
1_Tdi_b3v08_scaf040069,A,-0.428809759224961,-0.5188098
1_Tdi_b3v08_scaf040070,A,0.251462199528163,0.1614622
1_Tdi_b3v08_scaf040071,A,-0.00350306567310652,-0.09350307
1_Tdi_b3v08_scaf040072,A,-0.0205714095054737,-0.1105714
1_Tdi_b3v08_scaf040073,A,0.175831402143981,0.08583140
1_Tdi_b3v08_scaf040074,A,0.0198444121101703,-0.07015559
1_Tdi_b3v08_scaf040075,A,-2.013001959937,-2.103002
1_Tdi_b3v08_scaf040076,A,0.914142264365926,0.8241423
1_Tdi_b3v08_scaf040077,A,0.00220774364963034,-0.08779226
1_Tdi_b3v08_scaf040078,A,-0.435059347940131,-0.5250593
1_Tdi_b3v08_scaf040079,A,-0.110350503518333,-0.2003505
1_Tdi_b3v08_scaf040080,A,0.229742427048927,0.1397424
1_Tdi_b3v08_scaf040081,A,0.0381345037770129,-0.05186550
1_Tdi_b3v08_scaf040082,A,0.36178697865656,0.2717870
1_Tdi_b3v08_scaf040083,A,0.532806544980119,0.4428065
1_Tdi_b3v08_scaf040084,A,0.0698915682671367,-0.02010843
1_Tdi_b3v08_scaf040085,A,-0.0540487231444819,-0.1440487
1_Tdi_b3v08_scaf040086,A,0.00665806681683129,-0.08334193
1_Tdi_b3v08_scaf040087,A,0.27032589979555,0.1803259
1_Tdi_b3v08_scaf040088,A,-0.123274337225942,-0.2132743
1_Tdi_b3v08_scaf040089,A,0.075534341347858,-0.01446566
1_Tdi_b3v08_scaf040090,A,-0.156515266181256,-0.2465153
1_Tdi_b3v08_scaf040091,A,-0.0275003134539633,-0.1175003
1_Tdi_b3v08_scaf040092,A,-0.161262230489454,-0.2512622
1_Tdi_b3v08_scaf040093,A,1.81716071631545,1.727161
1_Tdi_b3v08_scaf040094,A,0.295281181086627,0.2052812
1_Tdi_b3v08_scaf040095,A,0.0237910686677491,-0.06620893
1_Tdi_b3v08_scaf040096,A,0.622889620647038,0.5328896
1_Tdi_b3v08_scaf040097,A,0.0225144357682721,-0.06748556
1_Tdi_b3v08_scaf040098,A,0.617747376161078,0.5277474
1_Tdi_b3v08_scaf040099,A,-0.164859082670402,-0.2548591
1_Tdi_b3v08_scaf040100,A,-0.199019811122019,-0.2890198
1_Tdi_b3v08_scaf040101,A,-0.124988982056226,-0.2149890
1_Tdi_b3v08_scaf040102,A,-0.241218698607901,-0.3312187
1_Tdi_b3v08_scaf040103,A,-0.580540415605982,-0.6705404
1_Tdi_b3v08_scaf040104,A,0.45718997904037,0.3671900
1_Tdi_b3v08_scaf040105,A,0.652164519965048,0.5621645
1_Tdi_b3v08_scaf040106,A,0.259981060526683,0.1699811
1_Tdi_b3v08_scaf040107,A,0.58011089212994,0.4901109
1_Tdi_b3v08_scaf040108,A,0.0922513223126465,0.002251322
1_Tdi_b3v08_scaf040109,X,-0.98656192304104,-1.076562
1_Tdi_b3v08_scaf040110,A,0.180764050238271,0.09076405
1_Tdi_b3v08_scaf040111,A,-0.439557879189804,-0.5295579
1_Tdi_b3v08_scaf040112,A,0.11530617417548,0.02530617
1_Tdi_b3v08_scaf040113,A,-0.413283779185586,-0.5032838
1_Tdi_b3v08_scaf040114,A,-0.237867331705974,-0.3278673
1_Tdi_b3v08_scaf040115,A,0.223250686409763,0.1332507
1_Tdi_b3v08_scaf040116,A,0.116082650392104,0.02608265
1_Tdi_b3v08_scaf040117,A,-0.159118574415629,-0.2491186
1_Tdi_b3v08_scaf040118,A,2.91092646872499,2.820926
1_Tdi_b3v08_scaf040119,A,-0.0681510684301994,-0.1581511
1_Tdi_b3v08_scaf040120,A,-0.124588111921894,-0.2145881
1_Tdi_b3v08_scaf040121,A,0.169200371200896,0.07920037
1_Tdi_b3v08_scaf040122,A,0.318201874855413,0.2282019
1_Tdi_b3v08_scaf040123,A,-0.563563346191073,-0.6535633
1_Tdi_b3v08_scaf040124,A,-0.0700100738706087,-0.1600101
1_Tdi_b3v08_scaf040125,A,0.0753352324618641,-0.01466477
1_Tdi_b3v08_scaf040126,A,0.362565053590468,0.2725651
1_Tdi_b3v08_scaf040127,A,-0.00582890843015729,-0.09582891
1_Tdi_b3v08_scaf040128,A,0.0337756854117111,-0.05622431
1_Tdi_b3v08_scaf040129,A,-0.111997285189078,-0.2019973
1_Tdi_b3v08_scaf040130,A,-0.263511179626495,-0.3535112
1_Tdi_b3v08_scaf040131,A,0.0660121884901496,-0.02398781
1_Tdi_b3v08_scaf040132,A,-0.471338413005687,-0.5613384
1_Tdi_b3v08_scaf040133,A,-0.179537951088546,-0.2695380
1_Tdi_b3v08_scaf040134,A,0.198197258230493,0.1081973
1_Tdi_b3v08_scaf040135,A,0.0567691611112658,-0.03323084
1_Tdi_b3v08_scaf040136,A,0.260493287658963,0.1704933
1_Tdi_b3v08_scaf040137,A,-0.367603546735675,-0.4576035
1_Tdi_b3v08_scaf040138,A,-0.13392957569193,-0.2239296
1_Tdi_b3v08_scaf040139,A,0.0897648472112236,-0.0002351528
1_Tdi_b3v08_scaf040140,A,0.497111912489856,0.4071119
1_Tdi_b3v08_scaf040141,A,0.416713964680561,0.3267140
1_Tdi_b3v08_scaf040142,A,0.554361164315831,0.4643612
1_Tdi_b3v08_scaf040143,A,-0.274235347380765,-0.3642353
1_Tdi_b3v08_scaf040144,A,0.26472000910955,0.1747200
1_Tdi_b3v08_scaf040145,A,-0.400870051191115,-0.4908701
1_Tdi_b3v08_scaf040146,A,0.0497110030434022,-0.04028900
1_Tdi_b3v08_scaf040147,A,-0.25276264935755,-0.3427626
1_Tdi_b3v08_scaf040148,A,-0.18420923198599,-0.2742092
1_Tdi_b3v08_scaf040149,A,0.233270842714384,0.1432708
1_Tdi_b3v08_scaf040150,A,0.494637126961758,0.4046371
1_Tdi_b3v08_scaf040151,A,-1.19845407183615,-1.288454
1_Tdi_b3v08_scaf040152,A,-0.0281327847096859,-0.1181328
1_Tdi_b3v08_scaf040153,A,-0.12439032280871,-0.2143903
1_Tdi_b3v08_scaf040154,A,-0.0787147992602749,-0.1687148
1_Tdi_b3v08_scaf040155,A,-0.615735367637902,-0.7057354
1_Tdi_b3v08_scaf040156,A,0.0304275925933653,-0.05957241
1_Tdi_b3v08_scaf040157,A,0.139341813511145,0.04934181
1_Tdi_b3v08_scaf040158,A,0.155930610619025,0.06593061
1_Tdi_b3v08_scaf040159,X,-0.85471318587361,-0.9447132
1_Tdi_b3v08_scaf040160,A,-0.0822792185914432,-0.1722792
1_Tdi_b3v08_scaf040161,A,0.136452982604887,0.04645298
1_Tdi_b3v08_scaf040162,A,-0.491648872781386,-0.5816489
1_Tdi_b3v08_scaf040163,A,0.110495752596902,0.02049575
1_Tdi_b3v08_scaf040164,A,0.172956719090002,0.08295672
1_Tdi_b3v08_scaf040165,A,0.312830538269128,0.2228305
1_Tdi_b3v08_scaf040166,A,0.386373572051442,0.2963736
1_Tdi_b3v08_scaf040167,A,-0.0634932917009097,-0.1534933
1_Tdi_b3v08_scaf040168,A,-0.0138594872614789,-0.1038595
1_Tdi_b3v08_scaf040169,X,-0.915910434568586,-1.005910
1_Tdi_b3v08_scaf040170,A,-0.039041023072961,-0.1290410
1_Tdi_b3v08_scaf040171,A,0.0376359454516876,-0.05236405
1_Tdi_b3v08_scaf040172,X,-0.987877907572106,-1.077878
1_Tdi_b3v08_scaf040173,A,0.133084469610945,0.04308447
1_Tdi_b3v08_scaf040174,A,1.17096635017421,1.080966
1_Tdi_b3v08_scaf040175,A,0.103784770104817,0.01378477
1_Tdi_b3v08_scaf040176,A,0.788685264302262,0.6986853
1_Tdi_b3v08_scaf040177,A,0.0366353280635233,-0.05336467
1_Tdi_b3v08_scaf040178,A,0.464479022486934,0.3744790
1_Tdi_b3v08_scaf040179,A,0.210914229861706,0.1209142
1_Tdi_b3v08_scaf040180,A,-0.0392942596556775,-0.1292943
1_Tdi_b3v08_scaf040181,A,0.011264597445734,-0.07873540
1_Tdi_b3v08_scaf040182,A,-0.00432108084043068,-0.09432108
1_Tdi_b3v08_scaf040183,A,-0.045844382341338,-0.1358444
1_Tdi_b3v08_scaf040184,A,0.529049445150569,0.4390494
1_Tdi_b3v08_scaf040185,A,-0.262042209512765,-0.3520422
1_Tdi_b3v08_scaf040186,A,0.395024415007834,0.3050244
1_Tdi_b3v08_scaf040187,A,0.607851023253181,0.5178510
1_Tdi_b3v08_scaf040188,X,-0.8399567898138,-0.9299568
1_Tdi_b3v08_scaf040189,A,0.203059433086174,0.1130594
1_Tdi_b3v08_scaf040190,A,-0.282446270275068,-0.3724463
1_Tdi_b3v08_scaf040191,A,-0.228370499339408,-0.3183705
1_Tdi_b3v08_scaf040192,A,0.0133130602974537,-0.07668694
1_Tdi_b3v08_scaf040193,A,-0.168764482202202,-0.2587645
1_Tdi_b3v08_scaf040194,A,0.348752204769103,0.2587522
1_Tdi_b3v08_scaf040195,A,-0.0453355461007513,-0.1353355
1_Tdi_b3v08_scaf040196,A,0.0393739045933609,-0.05062610
1_Tdi_b3v08_scaf040197,A,1.00948048525524,0.9194805
1_Tdi_b3v08_scaf040198,A,0.481604153713998,0.3916042
1_Tdi_b3v08_scaf040199,A,-0.540585310373118,-0.6305853
1_Tdi_b3v08_scaf040200,A,1.80788372568776,1.717884
1_Tdi_b3v08_scaf040201,A,0.0728382322814555,-0.01716177
1_Tdi_b3v08_scaf040202,A,0.0376953820274644,-0.05230462
1_Tdi_b3v08_scaf040203,A,-0.659797937492091,-0.7497979
1_Tdi_b3v08_scaf040204,A,0.2385420766289,0.1485421
1_Tdi_b3v08_scaf040205,A,0.489836550811496,0.3998366
1_Tdi_b3v08_scaf040206,A,0.0595574869587922,-0.03044251
1_Tdi_b3v08_scaf040207,A,0.182489560368222,0.09248956
1_Tdi_b3v08_scaf040208,A,0.335389086259682,0.2453891
1_Tdi_b3v08_scaf040209,A,0.120863184743994,0.03086318
1_Tdi_b3v08_scaf040210,A,0.427948153916242,0.3379482
1_Tdi_b3v08_scaf040211,A,0.359045650959114,0.2690457
1_Tdi_b3v08_scaf040212,A,-0.14431394031588,-0.2343139
1_Tdi_b3v08_scaf040213,A,-0.0761479853462667,-0.1661480
1_Tdi_b3v08_scaf040214,A,-0.474521267146399,-0.5645213
1_Tdi_b3v08_scaf040215,A,0.325497791988854,0.2354978
1_Tdi_b3v08_scaf040217,A,0.0839067849930063,-0.006093215
1_Tdi_b3v08_scaf040218,A,-0.464214313157726,-0.5542143
1_Tdi_b3v08_scaf040219,A,0.142967998365438,0.05296800
1_Tdi_b3v08_scaf040220,A,-0.13480655184302,-0.2248066
1_Tdi_b3v08_scaf040221,A,0.091412451664582,0.001412452
1_Tdi_b3v08_scaf040222,A,0.898129157520196,0.8081292
1_Tdi_b3v08_scaf040223,A,-0.405416516821954,-0.4954165
1_Tdi_b3v08_scaf040224,A,-0.0182907463396688,-0.1082907
1_Tdi_b3v08_scaf040225,A,-0.639132917310843,-0.7291329
1_Tdi_b3v08_scaf040226,A,-1.277538993059,-1.367539
1_Tdi_b3v08_scaf040227,A,0.272716155584804,0.1827162
1_Tdi_b3v08_scaf040228,A,-0.296611589877153,-0.3866116
1_Tdi_b3v08_scaf040229,A,-0.0587215642247275,-0.1487216
1_Tdi_b3v08_scaf040230,A,0.314248802223153,0.2242488
1_Tdi_b3v08_scaf040231,A,0.255194255029961,0.1651943
1_Tdi_b3v08_scaf040232,A,0.284446079623931,0.1944461
1_Tdi_b3v08_scaf040233,A,0.207433625225737,0.1174336
1_Tdi_b3v08_scaf040234,A,-0.00713734616015634,-0.09713735
1_Tdi_b3v08_scaf040235,A,-0.130100695312673,-0.2201007
1_Tdi_b3v08_scaf040236,A,-0.137222082668299,-0.2272221
1_Tdi_b3v08_scaf040237,A,0.114187542303206,0.02418754
1_Tdi_b3v08_scaf040238,A,0.340443555171369,0.2504436
1_Tdi_b3v08_scaf040239,A,0.491315026436517,0.4013150
1_Tdi_b3v08_scaf040240,A,-0.453203351970215,-0.5432034
1_Tdi_b3v08_scaf040241,A,-0.248794931067714,-0.3387949
1_Tdi_b3v08_scaf040242,A,0.226175962902275,0.1361760
1_Tdi_b3v08_scaf040243,A,0.537842663301668,0.4478427
1_Tdi_b3v08_scaf040244,A,-0.478003298229425,-0.5680033
1_Tdi_b3v08_scaf040245,A,0.0141816595598902,-0.07581834
1_Tdi_b3v08_scaf040246,A,-0.0315315441317039,-0.1215315
1_Tdi_b3v08_scaf040247,A,-0.116657573057434,-0.2066576
1_Tdi_b3v08_scaf040248,A,0.538639568545314,0.4486396
1_Tdi_b3v08_scaf040249,A,-0.206169022849117,-0.2961690
1_Tdi_b3v08_scaf040250,A,-0.0269756701759292,-0.1169757
1_Tdi_b3v08_scaf040251,A,0.0359443515662012,-0.05405565
1_Tdi_b3v08_scaf040252,A,0.0680322325587099,-0.02196777
1_Tdi_b3v08_scaf040253,A,0.0279251845986165,-0.06207482
1_Tdi_b3v08_scaf040254,A,0.49354207307147,0.4035421
1_Tdi_b3v08_scaf040255,A,-0.113637817344175,-0.2036378
1_Tdi_b3v08_scaf040256,A,-0.10634128191411,-0.1963413
1_Tdi_b3v08_scaf040257,A,0.446453778941274,0.3564538
1_Tdi_b3v08_scaf040258,A,0.382058799605202,0.2920588
1_Tdi_b3v08_scaf040259,A,0.187962731047313,0.09796273
1_Tdi_b3v08_scaf040260,A,-0.00369439429513898,-0.09369439
1_Tdi_b3v08_scaf040261,A,0.547053287895867,0.4570533
1_Tdi_b3v08_scaf040262,A,0.333371302407113,0.2433713
1_Tdi_b3v08_scaf040263,A,-0.554696603225891,-0.6446966
1_Tdi_b3v08_scaf040264,A,-0.157236444811808,-0.2472364
1_Tdi_b3v08_scaf040265,A,0.759637830186394,0.6696378
1_Tdi_b3v08_scaf040266,A,-0.0976498983219467,-0.1876499
1_Tdi_b3v08_scaf040267,A,1.32500779498858,1.235008
1_Tdi_b3v08_scaf040268,X,-0.985770670809966,-1.075771
1_Tdi_b3v08_scaf040269,A,-0.00409491220056486,-0.09409491
1_Tdi_b3v08_scaf040270,A,-0.0223973178965253,-0.1123973
1_Tdi_b3v08_scaf040271,A,0.0107388392474285,-0.07926116
1_Tdi_b3v08_scaf040272,A,0.298109588327256,0.2081096
1_Tdi_b3v08_scaf040273,A,1.04843380350477,0.9584338
1_Tdi_b3v08_scaf040274,A,-0.211352951968764,-0.3013530
1_Tdi_b3v08_scaf040275,A,-0.525079928586638,-0.6150799
1_Tdi_b3v08_scaf040276,A,0.307089037028431,0.2170890
1_Tdi_b3v08_scaf040277,A,-0.0927156532114156,-0.1827157
1_Tdi_b3v08_scaf040278,A,0.267520541744248,0.1775205
1_Tdi_b3v08_scaf040279,A,-0.194878508122051,-0.2848785
1_Tdi_b3v08_scaf040280,A,0.0879995202546596,-0.002000480
1_Tdi_b3v08_scaf040281,A,0.367920191591211,0.2779202
1_Tdi_b3v08_scaf040282,A,0.18216870699954,0.09216871
1_Tdi_b3v08_scaf040283,A,0.0893616763174215,-0.0006383237
1_Tdi_b3v08_scaf040284,A,0.034909636047868,-0.05509036
1_Tdi_b3v08_scaf040285,A,0.274868712390608,0.1848687
1_Tdi_b3v08_scaf040286,A,-0.0633231140991934,-0.1533231
1_Tdi_b3v08_scaf040287,A,0.0710629695867832,-0.01893703
1_Tdi_b3v08_scaf040288,A,-0.0726899309263438,-0.1626899
1_Tdi_b3v08_scaf040289,A,-0.203848442289345,-0.2938484
1_Tdi_b3v08_scaf040290,A,0.0830907634378372,-0.006909237
1_Tdi_b3v08_scaf040291,A,0.151860540669027,0.06186054
1_Tdi_b3v08_scaf040292,A,0.082282012874379,-0.007717987
1_Tdi_b3v08_scaf040293,A,-0.0430196947055283,-0.1330197
1_Tdi_b3v08_scaf040294,A,-0.594342795566591,-0.6843428
1_Tdi_b3v08_scaf040295,A,-0.037207530518311,-0.1272075
1_Tdi_b3v08_scaf040296,A,0.074947884235734,-0.01505212
1_Tdi_b3v08_scaf040297,A,-0.387726265338565,-0.4777263
1_Tdi_b3v08_scaf040298,A,0.214248045706223,0.1242480
1_Tdi_b3v08_scaf040299,A,0.121485277095857,0.03148528
1_Tdi_b3v08_scaf040300,A,-0.381893603332295,-0.4718936
1_Tdi_b3v08_scaf040301,A,0.0533968181125103,-0.03660318
1_Tdi_b3v08_scaf040302,A,0.558956597394881,0.4689566
1_Tdi_b3v08_scaf040303,A,-0.192996942703547,-0.2829969
1_Tdi_b3v08_scaf040304,A,0.0860935044826611,-0.003906496
1_Tdi_b3v08_scaf040305,A,-0.236095742975053,-0.3260957
1_Tdi_b3v08_scaf040306,A,0.046949921601567,-0.04305008
1_Tdi_b3v08_scaf040307,A,0.279812325404884,0.1898123
1_Tdi_b3v08_scaf040308,A,-0.0420936160113559,-0.1320936
1_Tdi_b3v08_scaf040309,A,-1.1030632964981,-1.193063
1_Tdi_b3v08_scaf040310,A,-0.0825866430158275,-0.1725866
1_Tdi_b3v08_scaf040311,A,-0.0542237755994722,-0.1442238
1_Tdi_b3v08_scaf040312,A,-0.174823316910478,-0.2648233
1_Tdi_b3v08_scaf040313,A,-1.30330744876716,-1.393307
1_Tdi_b3v08_scaf040314,A,-0.127891811058822,-0.2178918
1_Tdi_b3v08_scaf040315,A,0.264419161999371,0.1744192
1_Tdi_b3v08_scaf040316,A,0.307305224176195,0.2173052
1_Tdi_b3v08_scaf040317,A,0.316912290546151,0.2269123
1_Tdi_b3v08_scaf040318,A,0.690414246698779,0.6004142
1_Tdi_b3v08_scaf040319,A,0.117546760087869,0.02754676
1_Tdi_b3v08_scaf040320,A,0.321119181499801,0.2311192
1_Tdi_b3v08_scaf040321,A,0.0894756496722788,-0.0005243503
1_Tdi_b3v08_scaf040322,A,0.307811447920708,0.2178114
1_Tdi_b3v08_scaf040323,A,0.784866345254886,0.6948663
1_Tdi_b3v08_scaf040324,A,0.292843289339846,0.2028433
1_Tdi_b3v08_scaf040325,A,-1.31608644045211,-1.406086
1_Tdi_b3v08_scaf040326,A,0.105210370659347,0.01521037
1_Tdi_b3v08_scaf040327,A,0.0152314896796874,-0.07476851
1_Tdi_b3v08_scaf040328,A,0.236224818623214,0.1462248
1_Tdi_b3v08_scaf040329,A,-0.0826697612625693,-0.1726698
1_Tdi_b3v08_scaf040330,A,0.0595930793425824,-0.03040692
1_Tdi_b3v08_scaf040332,A,0.00556005219008369,-0.08443995
1_Tdi_b3v08_scaf040333,A,-0.208566137441234,-0.2985661
1_Tdi_b3v08_scaf040334,A,0.240624398539249,0.1506244
1_Tdi_b3v08_scaf040335,A,-0.086888838505731,-0.1768888
1_Tdi_b3v08_scaf040336,A,0.0811751907702655,-0.008824809
1_Tdi_b3v08_scaf040337,A,-0.158627815828609,-0.2486278
1_Tdi_b3v08_scaf040338,A,0.00768681874697662,-0.08231318
1_Tdi_b3v08_scaf040339,A,0.112071544636414,0.02207154
1_Tdi_b3v08_scaf040340,A,-0.137335564409805,-0.2273356
1_Tdi_b3v08_scaf040341,A,0.205880555458959,0.1158806
1_Tdi_b3v08_scaf040342,A,0.755206964210726,0.6652070
1_Tdi_b3v08_scaf040343,A,0.162278815659236,0.07227882
1_Tdi_b3v08_scaf040344,A,0.096058586098875,0.006058586
1_Tdi_b3v08_scaf040345,A,-0.382273564789647,-0.4722736
1_Tdi_b3v08_scaf040346,A,-1.36270395767742,-1.452704
1_Tdi_b3v08_scaf040347,A,0.283268304178396,0.1932683
1_Tdi_b3v08_scaf040348,A,0.836444441357101,0.7464444
1_Tdi_b3v08_scaf040349,A,0.229212211067651,0.1392122
1_Tdi_b3v08_scaf040350,A,0.551410834002189,0.4614108
1_Tdi_b3v08_scaf040351,A,0.174035523933344,0.08403552
1_Tdi_b3v08_scaf040352,A,-0.492230875670858,-0.5822309
1_Tdi_b3v08_scaf040353,A,0.0352010789645972,-0.05479892
1_Tdi_b3v08_scaf040355,A,0.383214563963056,0.2932146
1_Tdi_b3v08_scaf040356,A,-0.478643539516274,-0.5686435
1_Tdi_b3v08_scaf040357,A,-0.375050017980888,-0.4650500
1_Tdi_b3v08_scaf040358,A,-0.0899482837727477,-0.1799483
1_Tdi_b3v08_scaf040359,A,-0.0784307371283938,-0.1684307
1_Tdi_b3v08_scaf040360,A,-0.100762719039106,-0.1907627
1_Tdi_b3v08_scaf040361,A,0.146576963575457,0.05657696
1_Tdi_b3v08_scaf040362,A,0.556464236748334,0.4664642
1_Tdi_b3v08_scaf040363,A,-0.355153014538382,-0.4451530
1_Tdi_b3v08_scaf040364,A,0.474629759159265,0.3846298
1_Tdi_b3v08_scaf040365,A,-0.0235218438594467,-0.1135218
1_Tdi_b3v08_scaf040366,A,0.0290306145424741,-0.06096939
1_Tdi_b3v08_scaf040367,A,-0.014976877991408,-0.1049769
1_Tdi_b3v08_scaf040368,A,0.169330169960596,0.07933017
1_Tdi_b3v08_scaf040369,A,0.224330180352622,0.1343302
1_Tdi_b3v08_scaf040370,A,0.111532320332645,0.02153232
1_Tdi_b3v08_scaf040371,A,0.119207506700514,0.02920751
1_Tdi_b3v08_scaf040372,A,0.147722103378435,0.05772210
1_Tdi_b3v08_scaf040373,A,0.148410861063532,0.05841086
1_Tdi_b3v08_scaf040374,A,-0.296168265157233,-0.3861683
1_Tdi_b3v08_scaf040375,A,0.532200459897072,0.4422005
1_Tdi_b3v08_scaf040376,A,0.507505471685727,0.4175055
1_Tdi_b3v08_scaf040377,A,-0.388501546919272,-0.4785015
1_Tdi_b3v08_scaf040378,A,0.318922531083776,0.2289225
1_Tdi_b3v08_scaf040379,A,0.128033642579813,0.03803364
1_Tdi_b3v08_scaf040380,A,-0.00758548564649975,-0.09758549
